39322173,  39323721,    100101,  Shoulder Radio
39322693,  39324235,    100101,  Shoulder Radio
39323215,  39324768,    100101,  Shoulder Radio
39323751,  39325293,    100101,  Shoulder Radio
39324266,  39325823,    100101,  None
39324774,  39326331,    100101,  None
39325297,  39326860,    100101,  None
39325828,  39327399,    100101,  Flashlight
39326336,  39327914,    100101,  Flashlight
39326890,  39328426,    100101,  Flashlight
39327403,  39328949,    100101,  Flashlight
39327918,  39329491,    100101,  Flashlight
39328431,  39330015,    100101,  Flashlight
39328978,  39330526,    100101,  Flashlight
39329495,  39331055,    100101,  Flashlight
39330017,  39331583,    100101,  Flashlight
39330558,  39332100,    100101,  Flashlight
39331060,  39332615,    100101,  None
39331586,  39333166,    100101,  None
39332132,  39333679,    100101,  Whistle
39332645,  39334178,    100101,  Whistle
39333170,  39334708,    100101,  Whistle
39333681,  39335240,    100101, Whistle
39334207,  39335757,    100101, None
39334740,  39336294,    100101,  None
39335270,  39336810,    100101,  None
39335787,  39337336,    100101,  None
39336298,  39337875,    100101,  Transition
39336835,  39338370,    100101,  Transition
39337342,  39338900,    100101,  Transition
39337878,  39339440,    100101,  Transition
39338395,  39339955,    100101,  Transition
39338931,  39340487,    100101,  Transition
39339449,  39341013,    100101,  Transition
39339974,  39341537,    100101,  Transition
39340490,  39342060,    100101,  Transition
39341016,  39342593,    100101,  Transition
39341549,  39343095,    100101,  Transition
39342064,  39343615,    100101,  Transition
39342596,  39344133,    100101,  Transition
39343107,  39344686,    100101,  Transition
39343639,  39345196,    100101,  Transition
39344163,  39345717,    100101,  Transition
39344689,  39346230,    100101,  Transition
39345201,  39346771,    100101,  Transition
39345749,  39347305,    100101,  None
39346261,  39347801,    100101,  None
39346794,  39348386,    100101,  None
39347310,  39348867,    100101,  Shoulder Radio
39347825,  39349394,    100101,  Shoulder Radio
39348390,  39349911,    100101,  Shoulder Radio
39348871,  39350445,    100101,  Shoulder Radio
39349398,  39350958,    100101,  Shoulder Radio
39349914,  39351563,    100101,  Shoulder Radio
39350452,  39352010,    100101,  Shoulder Radio
39350976,  39352538,    100101,  Shoulder Radio
39351568,  39353058,    100101,  Shoulder Radio
39352013,  39353579,    100101,  Shoulder Radio
39352541,  39354100,    100101,  None
39353073,  39354705,    100101,  None
39353584,  39355143,    100101,  None
39354133,  39355657,    100101,  None
39354712,  39356188,    100101,  None
39355146,  39356706,    100101,  Flashlight
39355688,  39357255,    100101,  Flashlight
39356219,  39357828,    100101,  Flashlight
39356716,  39358294,    100101,  Flashlight
39357259,  39358799,    100101,  Flashlight
39357831,  39359335,    100101,  Flashlight
39358297,  39359878,    100101,  Flashlight
39358828,  39360389,    100101,  Flashlight
39359340,  39360947,    100101,  Flashlight
39359886,  39361433,    100101,  Flashlight
39360392,  39361953,    100101,  Flashlight
39360985,  39362467,    100101,  None
39361437,  39362994,    100101,  None
39361988,  39363513,    100101,  None
39362498,  39364114,    100101,  None
39363005,  39364578,    100101,  Whistle
39363540,  39365102,    100101,  Whistle
39364119,  39365622,    100101,  Whistle
39364581,  39366150,    100101,  Whistle
39365106,  39366684,    100101,  Whistle
39365652,  39367272,    100101,  Whistle
39366153,  39367727,    100101,  Whistle
39366687,  39368222,    100101,  Whistle
39367274,  39368773,    100101,  Whistle
39367731,  39369282,    100101,  Whistle
39368263,  39369800,    100101,  None
39368777,  39370362,    100101,  None
39369286,  39370851,    100101,  Transition
39369830,  39371383,    100101,  Transition
39370372,  39371909,    100101,  Transition
39370860,  39372437,    100101,  Transition
39371416,  39372943,    100101,  Transition
39371928,  39373486,    100101,  Transition
39372440,  39373984,    100101,  Transition
39372953,  39374518,    100101,  Transition
39373505,  39375054,    100101,  Transition
39374015,  39375562,    100101,  Transition
39374537,  39376094,    100101,  None
39375056,  39376619,    100101,  None
39375573,  39377145,    100101,  None
39376127,  39377667,    100101,  None
39376630,  39378181,    100101,  None
39377149,  39378702,    100101,  Shoulder Radio
39377671,  39379231,    100101,  Shoulder Radio
39378206,  39379759,    100101,  Shoulder Radio
39378728,  39380295,    100101,  Shoulder Radio
39379265,  39380797,    100101,  Shoulder Radio
39379769,  39381326,    100101,  Shoulder Radio
39380299,  39381874,    100101,  Shoulder Radio
39380823,  39382376,    100101,  Shoulder Radio
39381342,  39382883,    100101,  None
39381877,  39383439,    100101,  None
39382381,  39383943,    100101,  None
39382917,  39384456,    100101,  None
39383458,  39384997,    100101,  None
39383976,  39385512,    100101,  None
39384481,  39386043,    100101,  None
39385026,  39386569,    100101,  None
39385540,  39387109,    100101,  None
39386067,  39387867,    100101,  None
39386571,  39388149,    100101,  None
39387114,  39388684,    100101,  Flashlight
39387872,  39389252,    100101,  Flashlight
39388152,  39389705,    100101,  Flashlight
39388687,  39390237,    100101,  Flashlight
39389254,  39390772,    100101,  Flashlight
39389708,  39391280,    100101,  Flashlight
39390240,  39391818,    100101,  Flashlight
39390779,  39392333,    100101,  Flashlight
39391284,  39392855,    100101,  Flashlight
39391826,  39393391,    100101,  Flashlight
39392343,  39393907,    100101,  Flashlight
39392858,  39394438,    100101,  Flashlight
39393394,  39394952,    100101,  Flashlight
39393913,  39395473,    100101,  Flashlight
39394442,  39395993,    100101,  Flashlight
39394956,  39396518,    100101,  Flashlight
39395516,  39397047,    100101,  None
39395996,  39397571,    100101,  None
39396547,  39398082,    100101,  None
39397050,  39398616,    100101,  None
39397574,  39399139,    100101,  None
39398125,  39399654,    100101,  None
39398619,  39400184,    100101,  None
39399144,  39400695,    100101,  None
39399684,  39401226,    100101,  None
39400214,  39401765,    100101,  Whistle
39400727,  39402277,    100101,  Whistle
39401262,  39402797,    100101,  Whistle
39401769,  39403335,    100101,  Whistle
39402308,  39403849,    100101,  Whistle
39402823,  39404368,    100101,  None
39403338,  39404898,    100101,  None
39403853,  39405415,    100101,  None
39404386,  39405957,    100101,  None
39404926,  39406474,    100101, None
39405448,  39406992,    100101, None
39405975,  39407508,    100101,  Transition
39406476,  39408040,    100101,  Transition
39407024,  39408566,    100101,  Transition
39407543,  39409094,    100101,  Transition
39408069,  39409609,    100101,  Transition
39408569,  39410130,    100101,  Transition
39409099,  39410660,    100101,  Transition
39409631,  39411167,    100101,  Transition
39410160,  39411729,    100101,  Transition
39410688,  39412223,    100101,  Shoulder Radio
39411192,  39412749,    100101,  Shoulder Radio
39411733,  39413285,    100101,  Shoulder Radio
39412251,  39413793,    100101,  Shoulder Radio
39412786,  39414335,    100101,  Shoulder Radio
39413289,  39414857,    100101,  Shoulder Radio
39413823,  39415391,    100101,  Shoulder Radio
39414338,  39415886,    100101,  Shoulder Radio
39414860,  39416423,    100101,  Shoulder Radio
39415395,  39416946,    100101,  Shoulder Radio
39415916,  39417472,    100101,  None
39416426,  39418001,    100101,  None
39416948,  39418512,    100101,  None
39417496,  39419026,    100101,  None
39418003,  39419559,    100101,  None
39418546,  39420091,    100101,  None
39419056,  39420619,    100101,  None
39419589,  39421132,    100101,  None
39420210,  39421653,    100101,  None
39420622,  39422182,    100101,  Flashlight
39421134,  39422692,    100101,  Flashlight
39421679,  39423283,    100101,  Flashlight
39422207,  39423746,    100101,  Flashlight
39422710,  39424268,    100101,  Flashlight
39423345,  39424800,    100101,  Flashlight
39423781,  39425337,    100101,  Flashlight
39424299,  39425844,    100101,  Flashlight
39424832,  39426396,    100101,  Flashlight
39425339,  39426908,    100101,  Flashlight
39425848,  39427422,    100101,  Flashlight
39426460,  39427942,    100101,  Flashlight
39426911,  39428450,    100101,  Flashlight
39427465,  39428998,    100101,  Flashlight
39427988,  39429571,    100101,  Flashlight
39428483,  39430032,    100101,  Whistle
39429001,  39430578,    100101,  Whistle
39429577,  39431082,    100101,  Whistle
39430063,  39431601,    100101,  Whistle
39430584,  39432122,    100101,  Whistle
39431120,  39432700,    100101,  Whistle
39431626,  39433178,    100101,  None
39432155,  39433703,    100101,  None
39432741,  39434233,    100101,  None
39433183,  39434741,    100101,  None
39433707,  39435279,    100101,  Transition
39434247,  39435871,    100101,  Transition
39434765,  39436334,    100101,  Transition
39435282,  39436851,    100101,  Transition
39435873,  39437392,    100101,  Transition
39436336,  39437881,    100101,  Transition
39436870,  39438427,    100101,  Transition
39437396,  39439005,    100101,  None
39437908,  39439454,    100101,  None
39438430,  39439981,    100101,  None
39439011,  39440523,    100101,  None
39439481,  39441041,    100101,  None
39439987,  39441557,    100101,  None
39440528,  39442114,    100101,  None
39441050,  39442599,    100101,  None
39441568,  39443151,    100101,  None
39442118,  39443646,    100101,  None
39442653,  39444163,    100101,  None
39443154,  39444696,    100101,  None
39443678,  39445273,    100101,  None
39444190,  39445740,    100101,  None
39444726,  39446268,    100101,  None
39445277,  39446794,    100101,  None
39445771,  39447319,    100101,  None
39446300,  39447842,    100101,  None
39446826,  39448408,    100101,  None
39447334,  39448882,    100101,  None
39447847,  39449411,    100101,  None
39448412,  39449938,    100101,  None
39448922,  39450470,    100101,  None
39449442,  39450989,    100101,  None
39449970,  39451510,    100101,  None
39450474,  39452043,    100101,  None
39450997,  39452570,    100101,  None
39451534,  39453077,    100101,  None
39452046,  39453601,    100101,  None
39452573,  39454118,    100101,  None
39453109,  39454669,    100101,  None
39453625,  39455187,    100101,  None
39454141,  39455697,    100101,  None
39454672,  39456210,    100101,  Transition
39455194,  39456740,    100101,  Transition
39455699,  39457277,    100101, Transition
39456240,  39457808,    100101,  Transition
39456778,  39458325,    100101,  Transition
39457281,  39458849,    100101,  Transition
39457828,  39459363,    100101,  Transition
39458329,  39459884,    100101,  Transition
39458853,  39460426,    100101,  Transition
39459395,  39460930,    100101,  None
39459915,  39461461,    100101,  None
39460429,  39461975,    100101,  None
39460961,  39462506,    100101,  None
39461490,  39463022,    100101,  None
39462008,  39463564,    100101,  None
39462537,  39464064,    100101,  None
39463053,  39464616,    100101,  None
39463568,  39465133,    100101,  None
39464118,  39465661,    100101,  None
39464622,  39466155,    100101,  None
39465137,  39466693,    100101,  None
39465665,  39467222,    100101,  None
39466209,  39467753,    100101,  None
39466698,  39468267,    100101,  None
39467253,  39468774,    100101,  None
39467758,  39469322,    100101,  None
39468292,  39469860,    100101,  None
39468808,  39470361,    100101,  None
39469324,  39470879,    100101,  None
39469864,  39471416,    100101,  None
39470375,  39471937,    100101,  None
39470906,  39472462,    100101,  None
39471420,  39473017,    100101,  None
39471968,  39473506,    100101,  None
39472467,  39474030,    100101,  None
39473020,  39474560,    100101,  None
39473509,  39475079,    100101,  None
39474044,  39475609,    100101,  None
39474563,  39476120,    100101,  None
39475082,  39476651,    100101,  None
39475619,  39477178,    100101,  None
39476154,  39477704,    100101,  None
39476682,  39478221,    100101,  None
39477181,  39478745,    100101,  None
39477707,  39479264,    100101,  None
39478224,  39479785,    100101,  None
39478752,  39480300,    100101,  None
39479294,  39480850,    100101,  None
39479813,  39481359,    100101,  None
39480330,  39481892,    100101,  None
39480853,  39482410,    100101,  None
39481375,  39482946,    100101,  None
39481895,  39483457,    100101,  None
39482427,  39483970,    100101,  None
39482950,  39484514,    100101,  None
39483487,  39485019,    100101,  Transition
39484001,  39485541,    100101,  Transition
39484516,  39486057,    100101,  Transition
39485049,  39486596,    100101,  Transition
39485566,  39487129,    100101,  Transition
39486114,  39487641,    100101,  Transition
39486631,  39488160,    100101,  None
39487131,  39488685,    100101,  None
39487669,  39489215,    100101,  None
39488188,  39489749,    100101,  None
39488698,  39490276,    100101,  None
39489246,  39490787,    100101,  None
39489753,  39491306,    100101,  None
39490285,  39491844,    100101,  None
39490814,  39492353,    100101,  None
39491327,  39492899,    100101,  None
39491847,  39493416,    100101,  None
39492387,  39493923,    100101,  None
39492916,  39494443,    100101,  None
39493421,  39494976,    100101,  None
39493959,  39495506,    100101,  None
39494471,  39496043,    100101,  None
39495038,  39496557,    100101,  None
39495509,  39497076,    100101,  None
39496046,  39497598,    100101,  Shoulder Radio
39496561,  39498156,    100101,  Shoulder Radio
39497083,  39498665,    100101,  Shoulder Radio
39497600,  39499176,    100101,  Shoulder Radio
39498271,  39499695,    100101,  Shoulder Radio
39498668,  39500208,    100101,  Shoulder Radio
39499180,  39500754,    100101,  Shoulder Radio
39499700,  39501338,    100101,  Shoulder Radio
39500254,  39501782,    100101,  Shoulder Radio
39500756,  39502310,    100101,  Shoulder Radio
39501343,  39502825,    100101,  None
39501794,  39503367,    100101,  None
39502313,  39503892,    100101,  None
39502848,  39504452,    100101,  None
39503377,  39504921,    100101,  None
39503895,  39505451,    100101,  None
39504454,  39505968,    100101,  None
39504954,  39506517,    100101,  None
39505482,  39507025,    100101,  Flashlight
39505999,  39507627,    100101,  Flashlight
39506521,  39508065,    100101,  Flashlight
39507028,  39508608,    100101,  Flashlight
39507632,  39509125,    100101,  Flashlight
39508092,  39509651,    100101,  Flashlight
39508610,  39510165,    100101,  Flashlight
39509129,  39510757,    100101,  Flashlight
39509654,  39511212,    100101,  None
39510193,  39511738,    100101,  None
39510759,  39512263,    100101,  Whistle
39511225,  39512786,    100101,  Whistle
39511773,  39513307,    100101,  Whistle
39512294,  39513874,    100101,  Whistle
39512849,  39514369,    100101,  Whistle
39513315,  39514868,    100101,  Whistle
39513876,  39515398,    100101,  None
39514372,  39515941,    100101,  None
39514913,  39516461,    100101,  None
39515430,  39517038,    100101,  None
39515944,  39517504,    100101,  Transition
39516466,  39518020,    100101,  Transition
39517042,  39518551,    100101,  Transition
39517507,  39519071,    100101,  Transition
39518052,  39519595,    100101,  None
39518553,  39520131,    100101,  None
39519083,  39520662,    100101,  None
39519598,  39521175,    100101,  None
39520144,  39521704,    100101,  None
39520670,  39522210,    100101,  None
39521179,  39522737,    100101,  None
39521707,  39523262,    100101,  None
39522236,  39523793,    100101,  None
39522767,  39524318,    100101,  None
39523263,  39524846,    100101,  None
39523796,  39525345,    100101,  None
39524321,  39525891,    100101,  None
39524854,  39526397,    100101,  None
39525372,  39526920,    100101,  None
39525895,  39527441,    100101,  None
39526399,  39527982,    100101,  None
39526953,  39528506,    100101,  None
39527476,  39529011,    100101,  None
39527985,  39529541,    100101,  None
39528531,  39530071,    100101,  None
39529042,  39530603,    100101,  None
39529576,  39531130,    100101,  None
39530104,  39531638,    100101,  None
39530607,  39532149,    100101,  None
39531135,  39532676,    100101,  None
39531667,  39533205,    100101,  None
39532179,  39533720,    100101,  None
39532708,  39534271,    100101,  None
39533239,  39534783,    100101,  None
39533744,  39535311,    100101,  None
39534274,  39535872,    100101,  None
39534787,  39536348,    100101,  None
39535337,  39536862,    100101,  None
39535874,  39537409,    100101,  None
39536376,  39537922,    100101,  None
39536889,  39538457,    100101,  None
39537412,  39538979,    100101,  None
39537955,  39539503,    100101,  None
39538460,  39540032,    100101,  None
39538983,  39540545,    100101,  None
39539506,  39541063,    100101,  None
39540050,  39541584,    100101,  None
39540548,  39542120,    100101,  None
39541096,  39542656,    100101,  None
39541608,  39543148,    100101,  None
39542124,  39543702,    100101,  None
39542659,  39544215,    100101,  None
39543173,  39544733,    100101,  None
39543706,  39545261,    100101,  None
39544218,  39545790,    100101,  None
39544766,  39546293,    100101,  None
39545265,  39546830,    100101,  None
39545793,  39547344,    100101,  None
39546333,  39547887,    100101,  None
39546834,  39548402,    100101,  None
39547371,  39548928,    100101,  None
39547890,  39549439,    100101,  None
39548404,  39549965,    100101,  None
39548932,  39550506,    100101,  None
39549484,  39551026,    100101,  None
39549975,  39551533,    100101,  None
39550508,  39552051,    100101,  None
39551030,  39552603,    100101,  None
39551557,  39553133,    100101,  None
39552106,  39553628,    100101,  None
39552607,  39554163,    100101,  None
39553138,  39554673,    100101,  None
39553661,  39555224,    100101,  None
39554194,  39555720,    100101,  None
39554705,  39556272,    100101,  Transition
39555227,  39556767,    100101,  Transition
39555751,  39557295,    100101,  Transition
39556274,  39557854,    100101,  Transition
39556795,  39558348,    100101,  Transition
39557326,  39558924,    100101,  Transition
39557858,  39559415,    100101,  Transition
39558376,  39559937,    100101,  Transition
39558927,  39560449,    100101,  Transition
39559418,  39560990,    100101,  None
39559941,  39561494,    100101,  None
39560453,  39562007,    100101,  None
39560993,  39562557,    100101,  None
39561496,  39563077,    100101,  None
39562032,  39563587,    100101,  None
39562561,  39564120,    100101,  None
39563081,  39564651,    100101,  None
39563592,  39565145,    100101,  None
39564124,  39565675,    100101,  None
39564654,  39566206,    100101,  None
39565170,  39566779,    100101,  None
39565679,  39567251,    100101,  None
39566210,  39567791,    100101,  None
39566782,  39568293,    100101,  None
39567255,  39568821,    100101,  None
39567794,  39569348,    100101,  None
39568323,  39569911,    100101,  None
39568832,  39570415,    100101,  None
39569377,  39570926,    100101,  None
39569974,  39571434,    100101,  None
39570419,  39571970,    100101,  None
39570929,  39572492,    100101,  None
39571462,  39573043,    100101,  None
39571975,  39573543,    100101,  None
39572525,  39574060,    100101,  None
39573107,  39574578,    100101,  None
39573570,  39575131,    100101,  None
39574087,  39575649,    100101,  None
39574609,  39576169,    100101,  None
39575134,  39576691,    100101,  None
39575653,  39577202,    100101,  None
39576228,  39577712,    100101,  None
39576694,  39578264,    100101,  None
39577231,  39578778,    100101,  None
39577736,  39579384,    100101,  None
39578268,  39579828,    100101,  None
39578780,  39580359,    100101,  None
39579393,  39580859,    100101,  None
39579833,  39581383,    100101,  None
39580370,  39581938,    100101,  None
39580896,  39582513,    100101,  None
39581412,  39582977,    100101,  None
39581941,  39583475,    100101,  None
39582518,  39584012,    100101,  None
39582979,  39584545,    100101,  None
39583508,  39585060,    100101,  None
39584042,  39585642,    100101,  None
39584550,  39586118,    100101,  None
39585076,  39586633,    100101,  None
39585645,  39587154,    100101,  None
39586122,  39587692,    100101,  None
39586666,  39588206,    100101,  None
39587165,  39588801,    100101,  None
39587696,  39589255,    100101,  None
39588209,  39589768,    100101,  None
39588807,  39590303,    100101,  Transition
39589258,  39590816,    100101,  Transition
39589798,  39591349,    100101,  Transition
39590307,  39591892,    100101,  Transition
39590846,  39592432,    100101,  Transition
39591382,  39592914,    100101,  None
39591894,  39593430,    100101,  None
39592434,  39593970,    100101,  None
39592942,  39594494,    100101,  None
39593456,  39595030,    100101,  None
39593972,  39595546,    100101,  None
39594498,  39596059,    100101,  None
39595035,  39596580,    100101,  None
39595549,  39597106,    100101,  None
39596095,  39597621,    100101,  None
39596612,  39598146,    100101,  None
39597109,  39598672,    100101,  None
39597652,  39599201,    100101,  None
39598187,  39599719,    100101,  None
39598719,  39600252,    100101,  None
39599234,  39600773,    100101,  None
39599749,  39601306,    100101,  Shoulder Radio
39600280,  39601826,    100101,  Shoulder Radio
39600788,  39602336,    100101,  Shoulder Radio
39601310,  39602857,    100101,  Shoulder Radio
39601835,  39603386,    100101,  Shoulder Radio
39602366,  39603910,    100101,  Shoulder Radio
39602886,  39604425,    100101,  Shoulder Radio
39603395,  39604966,    100101,  None
39603936,  39605503,    100101,  None
39604449,  39606022,    100101,  High Wave
39604969,  39606534,    100101,  High Wave
39605566,  39607073,    100101,  High Wave
39606025,  39607574,    100101,  High Wave
39606537,  39608101,    100101,  High Wave
39607085,  39608624,    100101,  High Wave
39607579,  39609140,    100101,  High Wave
39608130,  39609687,    100101,  High Wave
39608657,  39610192,    100101,  None
39609172,  39610705,    100101,  None
39609690,  39611245,    100101,  None
39610226,  39611765,    100101,  None
39610732,  39612286,    100101, None
39611268,  39612823,    100101, Flashlight
39611797,  39613350,    100101, None
39612314,  39613854,    100101,  Examine Eyes
39612831,  39614388,    100101,  Examine Eyes
39613361,  39614907,    100101,  Examine Eyes
39613879,  39615474,    100101,  None
39614391,  39615954,    100101,  None
39614938,  39616476,    100101,  None
39615486,  39617011,    100101,  None
39615962,  39617533,    100101,  None
39616502,  39618056,    100101,  None
39617014,  39618587,    100101,  None
39617539,  39619109,    100101,  None
39618085,  39619632,    100101,  None
39618592,  39620155,    100101,  None
39619112,  39620663,    100101,  None
39619636,  39621214,    100101,  None
39620185,  39621706,    100101,  None
39620695,  39622243,    100101,  None
39621218,  39622774,    100101,  None
39621741,  39623309,    100101,  None
39622277,  39623823,    100101,  None
39622777,  39624333,    100101,  None
39623318,  39624867,    100101,  None
39623826,  39625384,    100101,  None
39624365,  39625911,    100101,  None
39624874,  39626442,    100101,  None
39625415,  39626982,    100101,  None
39625943,  39627466,    100101,  None
39626449,  39627998,    100101,  None
39626987,  39628542,    100101,  None
39627491,  39629052,    100101,  None
39628029,  39629596,    100101,  None
39628546,  39630110,    100101,  None
39629082,  39630624,    100101,  None
39629600,  39631158,    100101,  None
39630113,  39631675,    100101,  None
39630658,  39632198,    100101,  None
39631162,  39632722,    100101,  None
39631678,  39633231,    100101,  None
39632200,  39633769,    100101,  None
39632748,  39634276,    100101,  None
39633260,  39634824,    100101,  None
39633801,  39635329,    100101,  None
39634297,  39635870,    100101,  None
39634826,  39636390,    100101,  None
39635353,  39636907,    100101,  None
39635873,  39637432,    100101,  None
39636394,  39637958,    100101,  None
39636937,  39638525,    100101,  None
39637472,  39638998,    100101,  None
39637961,  39639570,    100101,  None
39638527,  39640046,    100101,  None
39639009,  39640590,    100101,  None
39639574,  39641106,    100101,  None
39640073,  39641661,    100101,  None
39640593,  39642133,    100101,  None
39641109,  39642679,    100101,  None
39641726,  39643209,    100101,  None
39642162,  39643720,    100101,  None
39642683,  39644245,    100101,  None
39643212,  39644815,    100101,  None
39643725,  39645301,    100101,  None
39644250,  39645834,    100101,  None
39644862,  39646355,    100101,  None
39645303,  39646854,    100101,  None
39645837,  39647395,    100101,  None
39646359,  39647963,    100101,  None
39646878,  39648441,    100101,  None
39647399,  39648955,    100101,  None
39647969,  39649488,    100101,  None
39648445,  39650015,    100101,  None
39648958,  39650542,    100101,  None
39649491,  39651156,    100101,  None
39650018,  39651578,    100101,  None
39650546,  39652135,    100101,  None
39651164,  39652637,    100101,  None
39651616,  39653136,    100101,  None
39652144,  39653682,    100101,  None
39652641,  39654329,    100101,  None
39653170,  39654789,    100101,  None
39653687,  39655240,    100101,  None
39654333,  39655768,    100101,  None
39654794,  39656321,    100101,  None
39655242,  39656817,    100101,  None
39655780,  39657447,    100101,  None
39656324,  39657853,    100101,  None
39656825,  39658397,    100101,  None
39657451,  39658900,    100101,  None
39657885,  39659433,    100101,  None
39658400,  39659957,    100101,  None
39658929,  39660522,    100101,  None
39659463,  39661006,    100101,  None
39659960,  39661542,    100101,  None
39660526,  39662057,    100101,  None
39661010,  39662586,    100101,  None
39661545,  39663118,    100101,  None
39662084,  39663655,    100101,  None
39662590,  39664138,    100101,  None
39663125,  39664658,    100101,  None
39663659,  39665210,    100101,  None
39664169,  39665722,    100101,  None
39664691,  39666253,    100101,  Take BP
39665215,  39666795,    100101,  Take BP
39665726,  39667296,    100101,  Take BP
39666257,  39667823,    100101,  Take BP
39666798,  39668361,    100101,  Take BP
39667300,  39668858,    100101,  Take BP
39667827,  39669396,    100101,  Take BP
39668365,  39669920,    100101,  Take BP
39668862,  39670433,    100101,  Take BP
39669399,  39670953,    100101,  Take BP
39669929,  39671485,    100101,  Take BP
39670438,  39671998,    100101,  Take BP
39670956,  39672513,    100101,  Take BP
39671488,  39673055,    100101,  Take BP
39672026,  39673572,    100101,  Take BP
39672544,  39674099,    100101,  Take BP
39673058,  39674610,    100101,  Take BP
39673575,  39675144,    100101,  Take BP
39674121,  39675684,    100101,  Take BP
39674648,  39676194,    100101,  Take BP
39675147,  39676695,    100101, Take BP
39675689,  39677228,    100101,  Take BP
39676197,  39677768,    100101,  Take BP
39676723,  39678283,    100101,  Take BP
39677260,  39678805,    100101,  Take BP
39677772,  39679321,    100101,  Take BP
39678285,  39679861,    100101,  Take BP
39678835,  39680391,    100101,  Take BP
39679364,  39680910,    100101,  Take BP
39679864,  39681425,    100101,  Take BP
39680405,  39681944,    100101,  Take BP
39680913,  39682490,    100101,  Take BP
39681479,  39682998,    100101,  Take BP
39681974,  39683534,    100101,  Take BP
39682494,  39684043,    100101,  Take BP
39683001,  39684579,    100101,  Take BP
39683537,  39685103,    100101,  Take BP
39684077,  39685621,    100101,  Take BP
39684583,  39686150,    100101,  Take BP
39685107,  39686661,    100101,  Take BP
39685630,  39687206,    100101,  Take BP
39686153,  39687717,    100101,  Take BP
39686691,  39688233,    100101,  Take BP
39687212,  39688743,    100101,  Take BP
39687721,  39689279,    100101,  Take BP
39688263,  39689808,    100101,  Take BP
39688767,  39690329,    100101,  Take BP
39689311,  39690860,    100101,  None
39689811,  39691389,    100101,  None
39690335,  39691935,    100101,  None
39690866,  39692419,    100101,  None
39691393,  39692966,    100101,  None
39691939,  39693468,    100101,  None
39692451,  39694006,    100101,  None
39692968,  39694520,    100101,  None
39693477,  39695039,    100101,  None
37393009,  37394523,    100102,  None
37393544,  37395020,    100102,  None
37394028,  37395538,    100102,  None
37394525,  37396069,    100102,  None
37395053,  37396555,    100102,  None
37395570,  37397062,    100102,  None
37396071,  37397593,    100102,  None
37396559,  37398103,    100102,  None
37397094,  37398621,    100102,  None
37397596,  37399124,    100102,  None
37398106,  37399615,    100102,  None
37398623,  37400170,    100102,  None
37399157,  37400661,    100102,  None
37399647,  37401180,    100102,  None
37400172,  37401694,    100102,  None
37400663,  37402195,    100102,  None
37401183,  37402714,    100102,  None
37401695,  37403218,    100102,  None
37402228,  37403719,    100102,  None
37402717,  37404231,    100102,  None
37403220,  37404769,    100102,  None
37403752,  37405262,    100102,  None
37404264,  37405776,    100102,  Shoulder Radio
37404771,  37406292,    100102,  Shoulder Radio
37405293,  37406806,    100102,  Shoulder Radio
37405809,  37407324,    100102,  Shoulder Radio
37406294,  37407821,    100102,  Shoulder Radio
37406808,  37408351,    100102,  Shoulder Radio
37407327,  37408839,    100102,  Shoulder Radio
37407853,  37409363,    100102,  Shoulder Radio
37408352,  37409869,    100102,  Shoulder Radio
37408869,  37410390,    100102,  Shoulder Radio
37409368,  37410888,    100102,  Shoulder Radio
37409900,  37411423,    100102,  Shoulder Radio
37410392,  37411922,    100102,  Shoulder Radio
37410903,  37412436,    100102,  Shoulder Radio
37411426,  37412952,    100102,  None
37411954,  37413453,    100102,  None
37412438,  37413964,    100102,  None
37412966,  37414483,    100102,  None
37413486,  37414988,    100102,  None
37413996,  37415503,    100102,  None
37414514,  37416016,    100102,  None
37415021,  37416534,    100102,  None
37415505,  37417055,    100102,  None
37416050,  37417547,    100102,  None
37416536,  37418079,    100102,  None
37417057,  37418643,    100102,  None
37417580,  37419080,    100102,  None
37418081,  37419596,    100102,  None
37418644,  37420107,    100102,  None
37419112,  37420637,    100102,  None
37419627,  37421141,    100102,  None
37420139,  37421726,    100102,  None
37420640,  37422151,    100102,  Flashlight
37421146,  37422663,    100102,  Flashlight
37421728,  37423181,    100102,  Flashlight
37422199,  37423695,    100102,  Flashlight
37422694,  37424222,    100102,  Flashlight
37423189,  37424802,    100102,  Flashlight
37423728,  37425238,    100102,  Flashlight
37424224,  37425754,    100102,  Flashlight
37424804,  37426260,    100102,  Flashlight
37425270,  37426761,    100102,  Flashlight
37425756,  37427282,    100102,  Flashlight
37426264,  37427850,    100102,  Flashlight
37426792,  37428322,    100102,  Flashlight
37427289,  37428801,    100102,  Flashlight
37427852,  37429337,    100102,  Flashlight
37428324,  37429852,    100102,  None
37428833,  37430351,    100102,  None
37429339,  37430880,    100102,  None
37429858,  37431376,    100102,  None
37430384,  37431874,    100102,  None
37430882,  37432409,    100102,  None
37431411,  37432906,    100102,  None
37431896,  37433425,    100102,  None
37432411,  37433937,    100102,  None
37432937,  37434464,    100102,  None
37433431,  37434947,    100102,  None
37433969,  37435489,    100102,  None
37434467,  37435974,    100102,  None
37434983,  37436502,    100102,  None
37435492,  37437025,    100102,  None
37436007,  37437523,    100102,  None
37436504,  37438016,    100102,  None
37437027,  37438552,    100102,  None
37437536,  37439059,    100102,  Whistle
37438071,  37439579,    100102,  Whistle
37438554,  37440084,    100102,  Whistle
37439063,  37440596,    100102,  Whistle
